,major,req_name,req_courses
109,Actuarial Mathematics (BS),WPI Major Qualifying Project (Actuarial Mathematics BS) Requirement - Undergraduate - 9 or 12 Credits,"{'MA_MQP': 96, 'ID_MQP': 5}"
110,Electrical and Computer Engineering (BS),WPI Major Qualifying Project (Electrical and Computer Engineering BS) Requirement - Undergraduate - 9 or 12 Credits,"{'ECE_MQP': 719, 'ID_MQP': 99}"
111,Chemical Engineering (BS),Biology or Biochemistry Requirement (Chemical Engineering BS) - Undergraduate - 3 Credits,"{'BB_2920': 23, 'BB_1002': 20, 'BB_1035': 25, 'FY_1100': 44, 'BB_2550': 51, 'BB_2040': 16, 'BB_1001': 13, 'BB_2030': 14, 'BB_1025': 11, 'BB_1045': 7, 'BB_2050': 18, 'BB_2915': 4, 'BB_2003': 7, 'CH_4110': 4, 'BB_3527': 1, 'FY_1101': 11, 'BB_3080': 1, 'BB_2950': 1, 'BB_2903': 2, 'BB_2904': 2, 'BB_3101': 1}"
112,Chemical Engineering (BS),Chemistry Requirement (Chemical Engineering BS) - Undergraduate - 9 Credits,"{'CH_1010': 215, 'CH_1020': 274, 'CH_1030': 248, 'CH_1040': 74, 'CH_2310': 25, 'CH_2320': 5, 'CH_2330': 3, 'CH_3510': 3, 'CH_2640': 2, 'CH_3410': 1}"
113,Chemical Engineering (BS),Core Chemical Engineering Requirement (Chemical Engineering BS) - Undergraduate - 33 Credits,"{'CHE_2011': 286, 'CHE_2012': 284, 'ES_3004': 285, 'CHE_2013': 287, 'ES_3003': 286, 'CHE_2014': 286, 'ES_3002': 274, 'CHE_3201': 280, 'CHE_3501': 36, 'CHE_4401': 278, 'CHE_4403': 281, 'CHE_4404': 83, 'CHE_4402': 248, 'CHE_4410': 139, 'CHE_4405': 43, 'BME_2610': 1, 'ES_3001': 1, 'CHE_2999': 3, 'ES_3999': 1, 'CHE_4999': 1}"
114,Chemical Engineering (BS),Differential and Integral Calculus Requirement (Chemical Engineering BS) - Undergraduate - 6 Credits,"{'MA_1020': 12, 'MA_1022': 82, 'MA_1021': 35, 'MA_1023': 187, 'MA_1024': 201}"
115,Chemical Engineering (BS),Differential Equations Requirement (Chemical Engineering BS) - Undergraduate - 3 Credits,{'MA_2051': 286}
116,Chemical Engineering (BS),Engineering Course Outside Chemical Engineering Requirement (Chemical Engineering BS) - Undergraduate - 3 Credits,"{'ES_2001': 111, 'ES_3004': 27, 'CE_4600': 2, 'ES_3003': 17, 'CE_3059': 10, 'ES_2501': 6, 'ECE_2010': 18, 'ECE_2029': 1, 'CE_3070': 1, 'BME_2610': 6, 'BME_2210': 3, 'ES_3001': 19, 'FP_3070': 2, 'BME_2511': 3, 'BME_4831': 1, 'ES_2800': 2, 'CE_4071': 1, 'BME_2001': 3, 'BME_2811': 2, 'CHE_1011': 42, 'CE_3074': 1, 'ES_200X': 1, 'ME_4429': 1, 'BME_4701': 1, 'BME_2502': 1, 'BME_3811': 1, 'CE_3030': 2, 'FP_3080': 1}"
117,Chemical Engineering (BS),Other Engineering Science and Design Requirement (Chemical Engineering BS) - Undergraduate - 6 Credits,"{'ES_2001': 70, 'CHE_2011': 134, 'CHE_2012': 64, 'CHE_1011': 42, 'ECE_2029': 2, 'ECE_2010': 12, 'CHE_2013': 6, 'BME_2210': 1, 'BME_2511': 1, 'ES_3004': 3, 'ES_3001': 23, 'BME_2610': 4, 'ME_2820': 10, 'ES_2501': 13, 'CHE_4405': 5, 'ES_3003': 1, 'CHE_3722': 11, 'CHE_4410': 2, 'CHE_3301': 32, 'ES_2800': 5, 'CHE_3501': 1, 'CE_3059': 6, 'ME_4832': 3, 'ME_4875': 2, 'FP_3070': 5, 'CE_3070': 1, 'BME_3811': 1, 'CE_3061': 1, 'CE_3025': 1, 'ME_4422': 2, 'CHE_3201': 1, 'BME_3813': 1, 'CE_3060': 6, 'OIE_2850': 1, 'OIE_3405': 2, 'BME_2001': 8, 'CHE_4063': 12, 'BME_4831': 1, 'AE_2550': 2, 'CHE_3702': 2, 'CS_2119': 1, 'CS_2301': 1, 'CE_4063': 2, 'CE_2002': 2, 'CS_2102': 2, 'ES_2502': 1, 'CHE_2999': 1, 'AE_2712': 1, 'ME_4821': 1, 'CHE_3999': 1, 'CHE_4402': 2, 'ME_3999': 2, 'BME_4814': 1, 'ME_4813': 1, 'ME_4840': 1, 'FP_3080': 1}"
118,Chemical Engineering (BS),Other Math or Basic Science Requirement (Chemical Engineering BS) - Undergraduate - 9 Credits,"{'MA_1020': 8, 'CH_1010': 115, 'ENV_1100': 6, 'MA_1021': 16, 'CH_1020': 85, 'MA_1023': 101, 'MA_1022': 26, 'BB_1035': 7, 'BB_2950': 2, 'FY_1100': 36, 'AR_1100': 5, 'PH_1110': 12, 'INTL_1100': 3, 'MA_1024': 55, 'MA_2051': 2, 'BB_2550': 10, 'BB_1002': 4, 'MA_1033': 3, 'PH_1111': 7, 'PH_1120': 1, 'CH_2310': 15, 'CH_1030': 6, 'CS_1101': 1, 'BB_2920': 5, 'CH_1040': 65, 'BB_1025': 3, 'CH_2320': 7, 'CH_2330': 1, 'MA_2621': 1, 'MA_2071': 13, 'MA_2611': 6, 'FY_1101': 3, 'BB_2902': 1, 'BB_2916': 1, 'BB_2040': 2, 'BB_2050': 4, 'GE_2341': 5, 'CH_3510': 4, 'CH_2640': 5, 'BB_1045': 1, 'BB_2003': 1, 'PH_2101': 2, 'MA_2431': 1, 'MA_2201': 1, 'MA_2251': 1, 'CH_2650': 1, 'PH_1140': 1, 'CH_3410': 1, 'BB_2030': 1, 'CH_3530': 1, 'PH_2502': 1}"
119,Chemical Engineering (BS),Physics Requirement (Chemical Engineering BS) - Undergraduate - 6 Credits,"{'PH_1110': 222, 'PH_1120': 251, 'PH_1111': 33, 'PH_2510': 1, 'PH_1121': 16, 'PH_112X': 2, 'PH_111X': 2, 'PH_2101': 3, 'PH_1130': 1, 'PH_115X': 1}"
120,Chemical Engineering (BS),Thematically Related Requirement (Science and Engineering for Development Minor) - Undergraduate - 9 Credits,"{'MA_1020': 8, 'CH_1010': 114, 'CH_1020': 129, 'CH_1030': 57, 'MA_1022': 40, 'MA_1021': 14, 'MA_1023': 96, 'MA_1024': 82, 'BME_1001': 2, 'BB_1035': 5, 'BB_2950': 1, 'FY_1100': 34, 'CHE_1011': 35, 'FY_1101': 26, 'FY_1800': 9, 'PH_1110': 17, 'NS_011': 2, 'EN_2251': 2, 'MA_2051': 16, 'ES_200X': 1, 'CH_1040': 2, 'PH_1120': 9, 'ENV_300X': 1, 'BB_2550': 4, 'HI_1331': 1, 'ML_1011': 1, 'BB_1002': 2, 'MA_2071': 2, 'MA_1033': 2, 'PH_1111': 7, 'CHE_2011': 4, 'PH_111X': 1, 'CH_2310': 2, 'WR_1010': 1, 'CS_1004': 2, 'BCB_100X': 1, 'BB_2920': 1, 'CS_1101': 1, 'BB_1045': 1, 'IMGD_2001': 1, 'IMGD_1002': 6, 'IMGD_2905': 4, 'IMGD_3030': 8, 'IMGD_3999': 2, 'BB_2904': 1, 'BB_1025': 1, 'CHE_2012': 1, 'ES_3004': 1, 'CHE_2013': 1, 'CH_2320': 1, 'MU_2636': 1, 'ES_1020': 1, 'PH_1121': 1, 'AS_1001': 1, 'AS_1002': 1, 'CO_HC__H': 1, 'ID_PQP': 12, 'CM_MQP': 5, 'CHE_4403': 1, 'CS_2022': 1, 'CS_ISG': 1, 'IMGD_3000': 8, 'IMGD_4999': 2, 'IMGD_420X': 1, 'IMGD_4700': 2, 'PY_1731': 1, 'IMGD_4000': 5, 'IMGD_4100': 1, 'IMGD_4900': 4, 'IMGD_2400': 2, 'AR_2401': 1, 'PY_2718': 1, 'IMGD_4600': 1, 'CS_2223': 1, 'ID_2050': 1, 'WR_2400': 1, 'AR_2333': 1, 'IMGD_3100': 1, 'ES_2001': 1, 'CE_2000': 1, 'CS_2301': 1, 'IMGD_205X': 1, 'AR_3200': 1, 'AR_3150': 1, 'BB_1001': 1, 'IMGD_304X': 1, 'MA_2201': 2, 'IMGD_3101': 2, 'IMGD_220X': 2, 'IMGD_2048': 3, 'INTL_1100': 1, 'AR_220X': 1, 'PSY_1401': 1, 'PSY_1402': 1, 'RBE_1001': 1, 'ECE_2010': 1, 'IMGD_440X': 1, 'IMGD_3900': 2, 'PY_2711': 1, 'IMGD_340X': 1, 'PSY_2800': 1, 'PSY_2502': 1, 'AR_2301': 1}"
121,Biomedical Engineering (BS),Biomaterials or Tissue Engineering Requirement - Undergraduate - 3 Credits,"{'BME_4828': 54, 'BME_4814': 88, 'BME_2811': 199, 'BME_4701': 32, 'ES_2001': 30, 'BME_2001': 28}"
122,Biomedical Engineering (BS),Biomechanics or Biofluids Requirement - Undergraduate - 3 Credits,"{'BME_2511': 198, 'BME_4504': 37, 'BME_4606': 1, 'ES_2501': 144, 'ES_2502': 2, 'BME_2502': 33, 'ES_3004': 2, 'BME_3610': 1, 'ES_2503': 3}"
123,Biomedical Engineering (BS),Biomedical Engineering - 2000-Level and Above Engineering Requirement - Undergraduate - 6 Credits,"{'BME_2511': 122, 'ES_2001': 130, 'BME_2210': 128, 'ES_2501': 125, 'ES_2502': 61, 'BME_2811': 34, 'BME_3813': 2, 'ECE_2010': 20, 'BME_2211': 20, 'ES_3001': 14, 'BME_2610': 135, 'ECE_2029': 27, 'ECE_2049': 3, 'BME_3300': 11, 'ES_2503': 66, 'BME_3111': 5, 'BME_3503': 1, 'ES_2800': 4, 'ECE_2311': 2, 'BME_4831': 3, 'ES_3004': 4, 'ECE_2019': 15, 'RBE_2001': 2, 'ME_2820': 25, 'CHE_2011': 1, 'ES_3003': 6, 'BME_3811': 2, 'ME_3901': 1, 'CE_3061': 1, 'BME_3610': 4, 'CHE_3301': 1, 'BME_4701': 6, 'ME_3902': 1, 'ME_3310': 1, 'BME_2502': 34, 'ES_3323': 2, 'BME_2001': 49, 'BME_4504': 1, 'ME_2300': 1, 'CE_2020': 1, 'ME_2999': 1, 'CE_2000': 1}"
124,Biomedical Engineering (BS),Biomedical Engineering - 3000-Level and Above Engineering Requirement - Undergraduate - 6 Credits,"{'BME_3811': 36, 'BME_3300': 133, 'BME_4828': 11, 'ES_3001': 262, 'BME_3503': 23, 'BME_3505': 27, 'BME_3813': 28, 'ES_3004': 118, 'BME_3111': 74, 'BME_3605': 4, 'BME_3014': 5, 'BME_4201': 4, 'ES_3003': 24, 'BME_3999': 15, 'BME_3012': 5, 'ES_3002': 11, 'BME_4831': 9, 'BME_3506': 4, 'ES_3011': 2, 'BME_4701': 12, 'ME_4821': 2, 'ME_3506': 6, 'BME_4504': 4, 'BME_3610': 68, 'BME_4814': 2, 'BME_3013': 2, 'CHE_3301': 6, 'ME_3901': 1, 'ECE_3503': 1, 'CE_3059': 2, 'CE_3060': 1, 'CE_3031': 1, 'ES_3501': 1, 'ME_3310': 7, 'ECE_3012': 4, 'ECE_3500': 2, 'ECE_4011': 1, 'ECE_3204': 4, 'ECE_3829': 2, 'ES_3323': 5, 'ECE_4703': 1, 'BME_4503': 4, 'CE_3070': 2, 'ME_3902': 3, 'ME_4429': 1, 'OIE_2850': 1, 'ME_3320': 1, 'ECE_340X': 2, 'ECE_4902': 1, 'CE_4071': 1, 'ME_4512': 1, 'ECE_3849': 1, 'BME_4011': 1, 'ECE_3308': 1}"
125,Biomedical Engineering (BS),Biomedical Engineering - 4000-Level Verification Requirement - Undergraduate - 6 Credits,"{'BME_4828': 30, 'BME_4814': 54, 'BME_4701': 20, 'BME_4606': 2, 'BME_4831': 17, 'BME_4504': 35, 'BME_4201': 6, 'BME_4999': 1, 'BME_4300': 10, 'BME_4023': 11}"
126,Biomedical Engineering (BS),Biomedical Engineering - Additional 2000-Level and Above Engineering - Undergraduate - 3 Credits,"{'BME_2511': 57, 'BME_2811': 14, 'BME_3111': 4, 'BME_2210': 71, 'BME_2610': 33, 'BME_2211': 10, 'BME_3300': 6, 'BME_3999': 3, 'BME_4828': 2, 'BME_3505': 2, 'BME_4831': 1, 'BME_3811': 3, 'BME_3813': 1, 'CE_3062': 1, 'ES_2501': 7, 'BME_4300': 1, 'ES_2001': 7, 'BME_2001': 8, 'BME_2502': 1}"
127,Biomedical Engineering (BS),"Biomedical Engineering - Additional Biology, Chemistry, or Physics Requirement - Undergraduate - 3 Credits","{'FY_1100': 40, 'PH_1110': 35, 'CS_1101': 4, 'AR_1100': 6, 'BB_1035': 25, 'CH_1010': 86, 'INTL_1100': 4, 'CH_1020': 2, 'AR_1101': 1, 'PH_1111': 10, 'PH_1120': 2, 'BB_2903': 5, 'BB_1001': 9, 'BB_1002': 7, 'BB_2950': 7, 'CH_2310': 47, 'BB_1025': 20, 'CH_1030': 20, 'BB_2920': 10, 'BB_2003': 3, 'BB_3511': 1, 'BB_3570': 1, 'BB_2904': 1, 'BB_3080': 5, 'BB_2550': 12, 'BB_3101': 8, 'BB_3102': 6, 'BB_2902': 3, 'BB_2050': 4, 'BB_3620': 1, 'FY_1101': 5, 'MA_2071': 2, 'BB_2030': 4, 'PH_1130': 5, 'BB_3530': 1, 'CH_3410': 1, 'AE_2550': 1, 'CH_1040': 2, 'BB_2040': 1, 'CS_4802': 1, 'PH_1150': 1, 'CH_2320': 1, 'PH_1140': 1, 'GE_2341': 2, 'BB_3003': 1, 'BB_1045': 1}"
128,Biomedical Engineering (BS),Biomedical Engineering - Basic Computer Programming Requirement - Undergraduate - 3 Credits,"{'CS_1101': 30, 'CS_1004': 137, 'BME_1004': 268, 'CS_2301': 2, 'CS_1102': 2, 'CS_1999': 1}"
129,Biomedical Engineering (BS),Biomedical Engineering - Biology Requirement - Undergraduate - 6 Credits,"{'BB_2550': 344, 'BB_2950': 21, 'BB_2030': 4, 'BB_3080': 7, 'BB_3102': 13, 'BB_3101': 14, 'BB_2903': 12, 'BB_2003': 19, 'BB_2920': 54, 'BB_2040': 10, 'BB_1035': 102, 'BB_2050': 10, 'BB_2902': 3, 'BB_2904': 1, 'BB_2916': 1, 'BB_100X': 2, 'BB_1025': 43, 'BB_1001': 7, 'BB_2999': 3, 'BB_1002': 7, 'BB_2915': 3, 'BB_1045': 5, 'BB_1003': 2, 'BB_3511': 1, 'BB_3570': 1, 'BB_3120': 1, 'BB_3920': 1, 'BB_3003': 1}"
130,Biomedical Engineering (BS),Biomedical Engineering - Chemistry Requirement - Undergraduate - 6 Credits,"{'CH_1010': 400, 'CH_1020': 425, 'CH_1030': 9, 'CH_2310': 9, 'CH_2360': 1, 'CH_1040': 1}"
131,Biomedical Engineering (BS),Biomedical Engineering - Physics Requirement - Undergraduate - 6 Credits,"{'PH_1110': 348, 'PH_1120': 393, 'PH_2101': 1, 'PH_1111': 52, 'PH_1121': 33, 'PH_3504': 1, 'PH_111X': 5, 'PH_1140': 2, 'PH_1130': 4, 'PH_112X': 1, 'PH_2540': 1}"
132,Biomedical Engineering (BS),Biomedical Engineering Design (BME 3300 or Equivalent) Requirement - Undergraduate - 3 Credits,"{'BME_3300': 444, 'ME_4320': 1}"
133,Biomedical Engineering (BS),Biomedical Engineering Laboratories 3000-Level Requirement - Undergraduate - 6 Credits,"{'BME_3811': 320, 'BME_3505': 327, 'BME_3813': 264, 'BME_3506': 150, 'BME_3605': 155, 'BME_3503': 218, 'BME_3014': 83, 'BME_3012': 100, 'BME_3013': 58, 'BME_3999': 23, 'BB_3511': 1, 'BME_4606': 1}"
134,Biomedical Engineering (BS),Biosensors or Bioinstrumentation Requirement - Undergraduate - 3 Credits,"{'BME_2210': 392, 'BME_4201': 10, 'BME_4011': 1, 'ECE_2010': 30, 'BME_4023': 1}"
135,Biomedical Engineering (BS),"Differential and Integral Calculus, Differential Equations, and Statistics Requirement - Undergraduate - 18 Credits","{'MA_1022': 215, 'MA_1023': 384, 'MA_1024': 428, 'MA_2610': 137, 'MA_2051': 435, 'MA_1021': 121, 'MA_1020': 22, 'MA_1120': 6, 'MA_2611': 157, 'MA_1034': 1, 'MA_2612': 1}"
136,Biomedical Engineering (BS),Experimental Measurement and Data Analysis Requirement - Undergraduate - 3 Credits,"{'BME_2211': 434, 'ME_3901': 7, 'ME_3902': 3}"
137,Biomedical Engineering (BS),"Humanites and Arts Requirement (Gender, Sexuality and Women's Studies Minor) - Undergraduate - 6 Credits","{'MA_1022': 27, 'FY_1100': 53, 'CS_1004': 6, 'HI_1332': 5, 'MA_1024': 9, 'CS_1101': 5, 'AR_1100': 11, 'MA_1021': 24, 'BB_1035': 8, 'MA_1023': 46, 'GN_1511': 5, 'CH_1010': 88, 'MA_1020': 3, 'INTL_1100': 8, 'HI_2325': 2, 'MU_2720': 1, 'EN_1242': 3, 'AR_1101': 3, 'HI_1313': 3, 'EN_1231': 3, 'ECON_212X': 1, 'BME_3300': 2, 'BME_2511': 1, 'GOV_1303': 2, 'PH_1111': 3, 'EN_2221': 1, 'BME_1001': 1, 'ID_PQP': 1, 'EN_2235': 2, 'HI_2311': 1, 'HI_1341': 4, 'PH_1110': 5, 'HI_1312': 1, 'BUS_1010': 1, 'HU_1412': 2, 'PY_1731': 2, 'CN_1541': 4, 'BME_2610': 2, 'CN_2542': 1, 'AR_1111': 1, 'BB_1002': 2, 'ES_1020': 2, 'EN_1251': 2, 'ECON_1120': 1, 'HI_1322': 4, 'MU_1611': 2, 'ISE_1800': 1, 'HI_1311': 1, 'RE_2721': 1, 'BB_1025': 1, 'ENV_1100': 2, 'HI_1331': 1, 'GOV_1301': 1, 'GOV_2313': 1, 'HI_2317': 1, 'ISE_2800': 1, 'PSY_1402': 1, 'AB_1531': 1, 'HI_2318': 1, 'HU_3999': 1}"
138,Biomedical Engineering (BS),Living Systems Laboratory (BME 3111 or Equivalent) Requirement - Undergraduate - 3 Credits,"{'BME_3811': 26, 'BB_2903': 7, 'BME_3300': 99, 'BME_3813': 29, 'BME_3111': 290, 'BME_3503': 12, 'BME_3605': 1, 'BME_3505': 13, 'BME_3999': 5, 'BME_4814': 2, 'BB_3514': 4, 'BME_4831': 4, 'BME_3506': 3, 'BME_4701': 2, 'BME_4828': 4, 'BME_3012': 1, 'BME_4201': 1, 'BME_3013': 1, 'ES_2503': 1}"
139,Aerospace Engineering (BS),Basic Science - Chemistry and Physics Requirement - Undergraduate - 9 Credits,{'PH_1110': 1}
140,Aerospace Engineering (BS),Mathematics Requirement - Undergraduate - 18 Credits,"{'MA_1024': 224, 'MA_2051': 223, 'MA_2071': 223, 'PH_2550': 15, 'MA_1022': 66, 'MA_1023': 184, 'MA_1021': 41}"
141,Aerospace Engineering (BS),WPI Major Qualifying Project (Aerospace Engineering BS) Requirement - Undergraduate - 9 or 12 Credits,"{'AE_MQP': 665, 'ID_MQP': 13}"
142,Management Engineering (BS),Business Basic Science Requirement - Undergraduate - 6 Credits,"{'CH_1010': 38, 'PH_1110': 43, 'CH_1020': 18, 'PH_1120': 31, 'GE_2341': 15, 'PH_1111': 4, 'BB_1035': 6, 'BB_1001': 20, 'BB_1002': 6, 'BB_2550': 1, 'BB_2950': 1, 'BB_1025': 6, 'BB_2903': 1, 'BB_1045': 1, 'BB_2050': 3, 'BB_1003': 1, 'BCB_100X': 1, 'FY_1101': 1, 'BB_3101': 1}"
143,Bioinformatics and Computational Biology (BS),Advanced Disciplinary Area Requirement - Undergraduate - 9 Credits,"{'BB_1035': 9, 'BCB_4001': 1, 'BCB_3010': 1, 'CS_1101': 3, 'BB_2550': 1, 'CS_2102': 2, 'BB_1025': 1, 'MA_2621': 10, 'BB_4900': 8, 'BB_4550': 1, 'BB_4065': 1, 'MA_2051': 4, 'BB_2920': 1, 'CS_4341': 3, 'CH_4190': 2, 'CH_4120': 2, 'CH_4130': 1, 'CS_4342': 1, 'BB_4260': 3, 'BB_3513': 1, 'CH_4140': 3, 'CS_3431': 3, 'BCB_4004': 1, 'CS_4445': 1, 'CH_4170': 1, 'MA_3631': 1, 'BCB_4003': 1, 'BCB_4002': 1, 'MA_2631': 1, 'MA_4214': 1, 'BB_3526': 2, 'CS_4802': 1, 'CS_4241': 1, 'CS_4032': 1, 'BB_3140': 1, 'BB_3050': 1}"
144,Bioinformatics and Computational Biology (BS),"Advanced Disciplinary in Biology, Computer Science and Mathematical Sciences Requirement - Undergraduate - 9 Credits","{'BB_1035': 9, 'BCB_100X': 6, 'CS_1101': 3, 'BB_2550': 1, 'CS_2102': 1, 'BB_1025': 1, 'MA_2621': 1, 'BB_3080': 5, 'BB_3010': 1, 'BB_3140': 3, 'BB_2920': 1, 'MA_2051': 3, 'CS_4341': 3, 'CS_3431': 4, 'CH_4110': 8, 'BB_3050': 4, 'BB_3527': 2, 'CS_3733': 1, 'CS_4432': 1, 'BB_4900': 3, 'BB_3101': 5, 'BB_3526': 3, 'BB_3920': 2, 'BB_3003': 3, 'BCB_4001': 2, 'CH_4150': 1, 'BB_3512': 1, 'CH_4120': 3, 'BB_4260': 1, 'CS_4120': 2, 'CH_4140': 1, 'BB_3120': 1}"
145,Bioinformatics and Computational Biology (BS),Bioinformatics and Computational Biology - Biology Requirement - Undergraduate - 15 Credits,"{'BB_2920': 32, 'BB_2905': 1, 'BB_2550': 31, 'BB_2950': 27, 'BB_4550': 1, 'BB_356X': 1, 'BB_1035': 19, 'BB_2902': 3, 'BB_3080': 1, 'BB_2903': 3, 'BB_2915': 6, 'BB_3512': 2, 'BB_4190': 2, 'BB_2916': 3, 'BB_3526': 2, 'BB_3513': 2, 'BB_1025': 5, 'BB_100X': 1, 'BB_3003': 2, 'BB_3527': 1, 'BB_1003': 1, 'BB_2917': 5, 'BB_2003': 1, 'BB_2904': 2}"
146,Bioinformatics and Computational Biology (BS),Bioinformatics and Computational Biology - Chemistry Requirement - Undergraduate - 12 Credits,"{'CH_1010': 26, 'CH_1020': 31, 'CH_1030': 3, 'CH_2310': 31, 'CH_2360': 9, 'CH_2320': 20, 'CH_4110': 2, 'CH_1040': 1, 'CH_2330': 1, 'CH_4140': 2}"
147,Bioinformatics and Computational Biology (BS),Bioinformatics and Computational Biology - Computer Science Requirement - Undergraduate - 12 Credits,"{'CS_1004': 16, 'CS_2022': 32, 'CS_1101': 13, 'CS_2102': 13, 'CS_2223': 20, 'CS_1102': 4, 'CS_2301': 1, 'CS_2119': 5, 'CS_2103': 1, 'MA_2201': 1}"
148,Bioinformatics and Computational Biology (BS),Bioinformatics and Computational Biology Requirement - Undergraduate - 9 Credits,"{'BCB_4001': 18, 'BCB_3010': 15, 'BCB_4003': 12, 'BCB_4004': 8, 'BCB_100X': 6, 'BCB_4002': 3, 'BCB_1003': 6, 'BB_100X': 1, 'BB_4801': 4, 'BCB_3999': 1, 'BB_1003': 1, 'MA_4603': 1, 'CS_4803': 1}"
149,Bioinformatics and Computational Biology (BS),Mathematical Sciences 3000-Level Requirement - Undergraduate - 21 Credits,"{'BCB_4001': 9, 'BCB_4004': 4, 'MA_3231': 2, 'MA_3631': 2, 'MA_4235': 2, 'MA_3823': 5, 'MA_3831': 5, 'MA_3832': 5, 'MA_3999': 1, 'MA_4291': 1, 'MA_4895': 1, 'MA_3825': 1, 'MA_4891': 1, 'MA_3257': 2, 'MA_4213': 1, 'MA_4222': 1, 'MA_100X': 1, 'MA_3627': 1}"
150,Bioinformatics and Computational Biology (BS),Social Implications Requirement - Undergraduate - 3 Credits,"{'CS_3043': 174, 'GOV_2302': 58, 'GOV_2314': 30, 'PY_2713': 7, 'RBE_3100': 59, 'GOV_210X': 1}"
151,Bioinformatics and Computational Biology (BS),WPI Major Qualifying Project (Bioinformatics and Computational Biology BS) Requirement - Undergraduate - 9 or 12 Credits,"{'BCB_MQP': 68, 'ID_MQP': 23, 'BB_MQP': 8}"
152,Biomedical Engineering (BS),Biomedical Engineering Capstone Design Experience Requirement - Undergraduate - 3 Credits,"{'BME_4300': 105, 'BME_MQP': 329, 'ID_MQP': 32, 'BE_MQP': 3}"
153,Actuarial Mathematics (BS),Actuarial Mathematics - Basic Science Requirement - Undergraduate - 6 Credits,"{'PH_1110': 9, 'PH_1120': 10, 'CH_1010': 5, 'CH_1020': 4, 'PH_1121': 3, 'PH_1111': 4, 'ES_1310': 1, 'BB_1001': 1, 'BB_1025': 1, 'PH_2101': 1, 'PH_1140': 1, 'FY_1100': 1, 'GE_2341': 1, 'BB_1002': 2, 'BB_1045': 1}"
154,Robotics Engineering (BS),Robotics Engineering - Entrepreneurship Requirement - Undergraduate - Undergraduate - 3 Credits,"{'ETR_1100': 326, 'ETR_3633': 2, 'ETR_2900': 3, 'ETR_2910': 2, 'CO_CU__C': 1, 'ETR_4930': 1}"
155,Mathematical Sciences (BS),Courses Not Applicable - Undergraduate,{'PC_1000': 1}
156,Mathematical Sciences (BS),Mathematical Sciences - Computer Science Requirement - Undergraduate - 6 Credits,"{'CS_2022': 35, 'CS_1004': 30, 'CS_1101': 18, 'CS_4032': 1, 'CS_2223': 3, 'CS_2301': 10, 'CS_1102': 6, 'CS_2103': 3, 'CS_2102': 16, 'MA_2201': 1, 'CS_2119': 4, 'MA_3457': 1, 'CS_3043': 1, 'CS_3013': 1, 'CS_3133': 1}"
157,Mathematical Sciences (BS),Mathematical Sciences Core Requirement - Undergraduate - 12 Credits,"{'MA_3831': 95, 'MA_3832': 91, 'MA_3823': 83, 'MA_3257': 49, 'MA_3825': 14, 'MA_3457': 30, 'CS_4032': 2, 'CS_4033': 1, 'MA_3999': 1, 'MA_3233': 1}"
158,Mathematical Sciences (BS),Mathematical Sciences Introductory Requirement - Undergraduate - 24 Credits,"{'MA_1033': 20, 'MA_1034': 22, 'MA_1971': 45, 'MA_2051': 87, 'MA_2071': 83, 'MA_2611': 49, 'MA_1024': 65, 'MA_2251': 20, 'MA_1023': 43, 'MA_2201': 21, 'MA_1021': 6, 'MA_1022': 11, 'MA_3231': 6, 'MA_3631': 1, 'MA_4235': 2, 'MA_3832': 1, 'MA_2210': 5, 'MA_2612': 10, 'MA_3825': 1, 'MA_4891': 2, 'MA_100X': 1, 'MA_2621': 10, 'MA_1801': 13, 'MA_2631': 1, 'MA_3233': 3, 'MA_4237': 1, 'CS_2022': 1, 'MA_2273': 1, 'MA_3823': 1, 'MA_3257': 1, 'MA_4451': 2, 'MA_2211': 8, 'MA_2073': 2, 'MA_4222': 1, 'MA_4635': 2, 'MA_463X': 1, 'MA_4999': 1, 'MA_4411': 1, 'MA_3457': 1, 'MA_2072': 6, 'MA_4213': 1, 'MA_4214': 1, 'MA_4895': 1, 'MA_4216': 1, 'MA_2212': 2, 'MA_3475': 1, 'MA_3213': 1, 'CS_4033': 1}"
