,major,req_name,req_courses
80,Biomedical Engineering (BS),Biomedical Engineering Laboratories 3000-Level Requirement - Undergraduate - 6 Credits,"{'BME_3505': 327, 'BME_3999': 23, 'BME_3813': 264, 'BME_3811': 320, 'BME_3014': 83, 'BME_3605': 155, 'BME_3503': 218, 'BME_3012': 100, 'BME_3013': 58, 'BME_3506': 150, 'BB_3511': 1, 'BME_4606': 1}"
81,Biomedical Engineering (BS),Biosensors or Bioinstrumentation Requirement - Undergraduate - 3 Credits,"{'BME_2210': 392, 'ECE_2010': 30, 'BME_4023': 1, 'BME_4201': 10, 'BME_4011': 1}"
82,Biomedical Engineering (BS),"Differential and Integral Calculus, Differential Equations, and Statistics Requirement - Undergraduate - 18 Credits","{'MA_1023': 384, 'MA_1024': 428, 'MA_2051': 435, 'MA_2610': 137, 'MA_1022': 215, 'MA_2611': 157, 'MA_1021': 121, 'MA_1020': 22, 'MA_1034': 1, 'MA_2612': 1, 'MA_1120': 6}"
83,Biomedical Engineering (BS),Experimental Measurement and Data Analysis Requirement - Undergraduate - 3 Credits,"{'BME_2211': 434, 'ME_3901': 7, 'ME_3902': 3}"
84,Biomedical Engineering (BS),Living Systems Laboratory (BME 3111 or Equivalent) Requirement - Undergraduate - 3 Credits,"{'BME_3111': 290, 'BME_3813': 29, 'ES_2503': 1, 'BME_3503': 12, 'BME_4831': 4, 'BME_3013': 1, 'BME_3811': 26, 'BB_3514': 4, 'BME_4828': 4, 'BME_3300': 99, 'BB_2903': 7, 'BME_3999': 5, 'BME_3505': 13, 'BME_3012': 1, 'BME_4701': 2, 'BME_3506': 3, 'BME_4814': 2, 'BME_4201': 1, 'BME_3605': 1}"
85,Biomedical Engineering (BS),WPI Major Qualifying Project (Biomedical Engineering BS) - Undergraduate - 9 or 12 Credits,"{'BME_MQP': 805, 'ID_MQP': 136, 'BE_MQP': 29}"
86,Spanish Minor,Advanced Spanish Literature and Culture Requirement (Spanish Minor) - Undergraduate - 6 Credits,"{'SP_3525': 5, 'SP_3528': 3, 'SP_3529': 2, 'SP_3523': 5, 'SP_3531': 1, 'SP_3524': 4, 'SP_3527': 1, 'SP_3526': 3, 'SP_3999': 1}"
87,Spanish Minor,Intermediate to Advanced Spanish Language Requirement (Spanish Minor) - Undergraduate - 9 Credits,"{'SP_2522': 15, 'SP_3521': 15, 'SP_3522': 14, 'SP_3528': 1, 'SP_3529': 2, 'SP_3525': 1, 'SP_3524': 1, 'SP_3533': 1, 'SP_3532': 1}"
88,Spanish Minor,Spanish Capstone Experience Requirement (Spanish Minor) - Undergraduate - 3 Credits,"{'SP_3999': 11, 'BB_1035': 1}"
89,Computer Science (BS),Computer Science - Systems Requirement - Undergraduate - 3 Credits,"{'CS_3013': 680, 'CS_4513': 9, 'CS_4999': 2, 'CS_3999': 3, 'CS_4516': 9, 'CS_4515': 6, 'CS_4401': 1}"
90,Robotics Engineering (BS),Electrical and Computer Engineering Requirement - Undergraduate - 3 Credits,"{'ECE_2029': 293, 'ECE_2010': 60, 'ECE_3012': 2, 'ECE_2019': 3, 'ECE_2201': 2, 'ECE_2311': 1, 'ECE_2049': 11}"
91,Robotics Engineering (BS),Embedded Systems Requirement - Undergraduate - 3 Credits,"{'ECE_2049': 366, 'ECE_3849': 4}"
92,Robotics Engineering (BS),Engineering Science and Design Electives Requirement - Undergraduate - 9 Credits,"{'ECE_2010': 4, 'ECE_4703': 5, 'CS_4341': 27, 'RBE_450X': 10, 'ECE_340X': 1, 'CS_2303': 25, 'CS_4342': 24, 'ES_1310': 63, 'MA_3457': 1, 'CS_4445': 6, 'CS_4533': 2, 'ES_1020': 11, 'ME_4506': 3, 'ME_4429': 20, 'ES_2502': 16, 'RBE_460X': 13, 'RBE_4322': 17, 'ECE_2029': 5, 'ECE_4305': 4, 'CS_4518': 4, 'ME_1800': 21, 'RBE_470X': 9, 'CS_1101': 3, 'RBE_4815': 28, 'CS_4032': 1, 'ME_4322': 12, 'CS_2223': 5, 'ES_2001': 33, 'CS_2022': 10, 'CS_4536': 2, 'CS_4999': 2, 'ES_2503': 8, 'CS_4123': 2, 'CS_2301': 2, 'ME_4504': 5, 'CS_4731': 9, 'CS_4241': 7, 'ME_4815': 8, 'CS_4120': 6, 'AE_4733': 3, 'AE_4719': 1, 'RBE_4999': 4, 'ECE_2019': 7, 'ECE_4801': 4, 'CS_4801': 4, 'ME_4999': 9, 'ME_3310': 2, 'ES_150X': 3, 'ME_4320': 23, 'ME_4422': 6, 'CS_4432': 3, 'CS_4401': 1, 'CS_4033': 1, 'ME_2820': 1, 'BME_4828': 1, 'ME_4875': 1, 'AE_4713': 2, 'ME_4810': 4, 'CS_4516': 2, 'AE_2550': 2, 'BME_4504': 1, 'CS_2011': 1, 'ME_4832': 2, 'CS_4803': 1, 'ECE_4902': 3, 'ME_1999': 1, 'ECE_2305': 1, 'CE_1030': 1, 'CS_4233': 5, 'ME_4512': 1, 'ES_4999': 1, 'PH_2550': 1, 'BME_2502': 1, 'ME_4430': 1, 'ES_3001': 7, 'ECE_4011': 1, 'AE_MQP': 1, 'ME_4813': 2, 'ME_2300': 1, 'ECE_4802': 2, 'BME_3300': 1, 'CS_480X': 3, 'ES_2501': 120, 'ES_3011': 6, 'CS_2119': 1, 'CS_3043': 1, 'ES_200X': 1, 'CS_4515': 1, 'ECE_2049': 1}"
93,Robotics Engineering (BS),Engineering Science Statics and Control Requirement - Undergraduate - 6 Credits,"{'ES_2501': 365, 'ES_3011': 324, 'ECE_3012': 7, 'AE_3713': 3, 'AE_2712': 1, 'ME_3310': 1, 'ME_3703': 7}"
94,Robotics Engineering (BS),Robotics Engineering - Computer Science Requirement - Undergraduate - 9 Credits,"{'CS_1101': 246, 'CS_2102': 341, 'CS_3733': 364, 'CS_1004': 24, 'CS_2301': 4, 'CS_1102': 45, 'CS_2303': 7, 'CS_2103': 11, 'CS_2022': 4, 'MA_2201': 2, 'CS_3013': 1, 'CS_2223': 4, 'CS_4533': 1, 'CS_2119': 4, 'CS_210X': 8, 'CS_4233': 2, 'CS_4401': 1}"
95,Robotics Engineering (BS),Robotics Engineering - Entrepreneurship Requirement - Undergraduate - Undergraduate - 3 Credits,"{'ETR_1100': 326, 'ETR_3633': 2, 'ETR_2900': 3, 'CO_CU__C': 1, 'ETR_2910': 2, 'ETR_4930': 1}"
96,Robotics Engineering (BS),Robotics Engineering - Math and Basic Science Requirement - Undergraduate - 27 Credits,"{'MA_1023': 259, 'PH_1110': 148, 'MA_1024': 356, 'PH_1120': 209, 'MA_2621': 351, 'MA_2051': 362, 'MA_2071': 362, 'PH_1111': 127, 'PH_1121': 107, 'MA_1033': 2, 'MA_1034': 2, 'MA_2072': 2, 'MA_2631': 11, 'PH_1140': 11, 'MA_1022': 92, 'MA_1021': 49, 'PH_1130': 13, 'MA_1020': 1, 'MA_2251': 1, 'PH_2202': 1}"
97,Robotics Engineering (BS),Robotics Engineering - Other Science Requirement - Undergraduate - 6 Credits,"{'BB_1002': 34, 'BB_1035': 22, 'BB_1001': 41, 'CH_1010': 69, 'CH_1020': 7, 'PH_1130': 55, 'PH_1140': 31, 'GE_2341': 38, 'PH_115X': 3, 'PH_2540': 4, 'BB_2050': 6, 'PH_2550': 13, 'FY_1101': 5, 'PH_2101': 7, 'BB_1025': 9, 'PH_2201': 16, 'PH_2502': 8, 'AE_2550': 2, 'PH_2501': 1, 'PH_2520': 2, 'PH_2301': 5, 'CH_2310': 3, 'BB_2550': 3, 'BB_1003': 3, 'FY_1100': 4, 'PH_2651': 3, 'BB_2040': 3, 'BB_1045': 1, 'BB_100X': 1, 'PH_1121': 45, 'PH_1110': 65, 'PH_1120': 89, 'PH_1111': 54, 'CH_3410': 1, 'BB_2920': 1, 'CH_2320': 1, 'CH_1030': 1}"
98,Robotics Engineering (BS),Robotics Engineering Elective Requirement - Undergraduate - 3 Credits,"{'RBE_1001': 367, 'RBE_4815': 1, 'RBE_2999': 2, 'RBE_4322': 1, 'RBE_3999': 1, 'RBE_2001': 1}"
99,Robotics Engineering (BS),Robotics Engineering Free Electives Requirement - Undergraduate - 9 Credits,"{'ECE_2019': 7, 'ECE_2311': 10, 'ECE_2201': 4, 'ECE_1799': 3, 'ECE_2029': 10, 'BUS_2080': 1, 'ID_PQP': 43, 'CS_2022': 16, 'CS_2223': 28, 'MIS_4741': 1, 'MA_1971': 1, 'MA_2201': 7, 'MA_3831': 1, 'MA_2611': 29, 'CS_2011': 19, 'ID_2050': 9, 'CS_2301': 4, 'CS_3013': 5, 'CS_4241': 2, 'ME_1800': 25, 'ES_2001': 26, 'IMGD_1000': 4, 'RBE_MQP': 5, 'ES_1310': 12, 'ECE_3849': 3, 'CS_3041': 2, 'FY_1100': 14, 'PSY_1412': 1, 'MU_3614': 2, 'FP_4000': 1, 'RBE_4322': 1, 'ECE_2305': 5, 'PH_1130': 2, 'PH_2550': 2, 'PH_2520': 2, 'FY_1101': 18, 'MU_2501': 1, 'MU_3616': 1, 'BB_1035': 1, 'BCB_3010': 1, 'CS_2303': 20, 'HI_2328': 1, 'EN_2219': 1, 'AR_2333': 1, 'ID_130X': 1, 'CS_3133': 4, 'ME_3310': 1, 'PE_2001': 2, 'HI_2315': 1, 'FY_1800': 4, 'RBE_2999': 2, 'BUS_1010': 8, 'ME_2300': 2, 'ES_2502': 33, 'ES_2503': 29, 'ES_3001': 35, 'AE_3602': 1, 'BCB_1003': 1, 'CS_3516': 3, 'CS_3431': 3, 'RBE_1999': 1, 'BB_2030': 1, 'ECE_3829': 2, 'ES_3004': 11, 'RBE_470X': 1, 'DS_2010': 1, 'ECE_2312': 1, 'ECE_2010': 2, 'ES_3323': 3, 'RBE_4815': 4, 'MU_2722': 2, 'MU_2719': 1, 'CS_2999': 1, 'GOV_1301': 1, 'AE_2713': 2, 'MU_2611': 1, 'MU_2721': 1, 'MU_2633': 1, 'CS_3043': 5, 'EN_3219': 1, 'MU_2637': 2, 'ME_3902': 2, 'ID_IQP': 2, 'ID_2999': 2, 'HU_1500': 1, 'INTL_1100': 2, 'ES_1020': 1, 'BUS_1020': 1, 'BUS_3010': 2, 'IMGD_1001': 3, 'IMGD_1002': 5, 'FIN_3300': 1, 'HI_2350': 1, 'DS_1010': 1, 'EN_1242': 1, 'MA_1801': 1, 'MA_2073': 1, 'MA_2273': 1, 'MA_3823': 1, 'PY_1731': 2, 'FIN_1250': 2, 'ML_1011': 1, 'ML_1012': 1, 'ML_1021': 1, 'ML_1022': 1, 'ML_2011': 1, 'ML_2012': 1, 'ML_2021': 1, 'ML_2022': 1, 'BUS_2020': 1, 'BUS_2060': 5, 'AE_2712': 2, 'HI_3314': 1, 'CS_4801': 1, 'DS_4999': 2, 'CH_2320': 1, 'CH_2330': 1, 'BB_1025': 1, 'PH_2540': 1, 'ECE_3308': 1, 'PH_2201': 1, 'CS_2119': 2, 'ECE_3204': 1, 'ME_4320': 2, 'MU_2635': 2, 'ID_3100': 1, 'SP_1523': 1, 'SP_1524': 1, 'AR_1999': 1, 'RBE_4999': 1, 'ME_2999': 1, 'ME_3999': 1, 'IMGD_2333': 1, 'MA_1033': 2, 'MA_1034': 2, 'MA_100X': 1, 'PE_1054': 1, 'IMGD_2905': 1, 'MKT_3650': 1, 'BUS_2070': 2, 'WR_1010': 2, 'BME_1004': 1, 'RBE_460X': 1, 'ES_3003': 2, 'CS_4342': 2, 'ME_3820': 1, 'ME_4815': 1, 'PE_2007': 4, 'PSY_1402': 1, 'PE_303X': 1, 'PE_1055': 1, 'ETR_2900': 1, 'PSY_1400': 1, 'GOV_2302': 1, 'ECE_3503': 1, 'AR_1100': 1, 'AR_1101': 1, 'ETR_1100': 1, 'PE_2005': 2, 'DS_3001': 1, 'MA_2271': 1, 'ME_2820': 1, 'MA_1020': 1, 'PE_1008': 3, 'PE_2016': 3, 'CS_MQP': 1}"
100,Robotics Engineering (BS),Social Implications Requirement - Undergraduate - 3 Credits,"{'CS_3043': 174, 'GOV_2302': 58, 'RBE_3100': 59, 'GOV_2314': 30, 'GOV_210X': 1, 'PY_2713': 7}"
101,Robotics Engineering (BS),Unified Robotics Requirement - Undergraduate - 12 Credits,"{'RBE_2001': 373, 'RBE_2002': 373, 'RBE_3002': 373, 'RBE_3001': 373}"
102,Robotics Engineering (BS),WPI Major Qualifying Project (Robotics Engineering BS) Requirement - Undergraduate - 9 or 12 Credits,"{'ID_MQP': 572, 'RBE_MQP': 483}"
103,Chemical Engineering (BS),Advanced Chemistry Requirement (Chemical Engineering BS) - Undergraduate - 9 Credits,"{'CH_2310': 183, 'CH_2360': 72, 'CH_2320': 185, 'CH_2330': 57, 'CH_4110': 12, 'CH_2640': 25, 'CH_3510': 27, 'CH_3550': 2, 'BB_3101': 1, 'CH_3999': 1, 'CH_352X': 1, 'CH_2670': 1, 'CH_2650': 3, 'CH_2660': 13, 'CH_3410': 13, 'CH_4170': 1, 'BB_3140': 1, 'CH_1040': 61, 'CH_4130': 1, 'CH_2999': 2, 'GE_2341': 13, 'BB_2050': 8, 'CH_4330': 1, 'BB_1002': 1, 'CH_4140': 4, 'CH_4120': 1, 'PH_2550': 1, 'CH_3530': 1, 'BB_2003': 8, 'BB_2550': 19, 'BB_2920': 16, 'BB_2030': 5, 'BB_2904': 2, 'BB_2040': 2, 'BB_3080': 1, 'BB_2915': 5, 'BB_2903': 1}"
104,Chemical Engineering (BS),Biology or Biochemistry Requirement (Chemical Engineering BS) - Undergraduate - 3 Credits,"{'BB_2003': 7, 'BB_2550': 51, 'BB_2040': 16, 'BB_2950': 1, 'BB_2030': 14, 'BB_2903': 2, 'BB_2904': 2, 'BB_1045': 7, 'BB_1035': 25, 'BB_2050': 18, 'FY_1100': 44, 'BB_1001': 13, 'BB_1025': 11, 'BB_2920': 23, 'FY_1101': 11, 'BB_3101': 1, 'BB_1002': 20, 'CH_4110': 4, 'BB_3527': 1, 'BB_3080': 1, 'BB_2915': 4}"
105,Chemical Engineering (BS),Capstone Requirement (Chemical Engineering BS) - Undergraduate - 3 Credits,"{'CHE_4410': 106, 'CHE_4404': 37}"
106,Chemical Engineering (BS),Chemistry Requirement (Chemical Engineering BS) - Undergraduate - 9 Credits,"{'CH_1020': 274, 'CH_1010': 215, 'CH_1030': 248, 'CH_1040': 74, 'CH_3410': 1, 'CH_2310': 25, 'CH_2640': 2, 'CH_2320': 5, 'CH_2330': 3, 'CH_3510': 3}"
107,Chemical Engineering (BS),Core Chemical Engineering Requirement (Chemical Engineering BS) - Undergraduate - 33 Credits,"{'CHE_2012': 284, 'CHE_2014': 286, 'ES_3002': 274, 'CHE_2011': 286, 'ES_3003': 286, 'ES_3004': 285, 'CHE_3201': 280, 'CHE_2999': 3, 'CHE_4402': 248, 'CHE_4401': 278, 'CHE_4403': 281, 'CHE_2013': 287, 'CHE_3501': 36, 'CHE_4405': 43, 'CHE_4999': 1, 'CHE_4404': 83, 'CHE_4410': 139, 'BME_2610': 1, 'ES_3001': 1, 'ES_3999': 1}"
108,Chemical Engineering (BS),Differential and Integral Calculus Requirement (Chemical Engineering BS) - Undergraduate - 6 Credits,"{'MA_1020': 12, 'MA_1022': 82, 'MA_1024': 201, 'MA_1021': 35, 'MA_1023': 187}"
109,Chemical Engineering (BS),Differential Equations Requirement (Chemical Engineering BS) - Undergraduate - 3 Credits,{'MA_2051': 286}
110,Chemical Engineering (BS),Engineering Course Outside Chemical Engineering Requirement (Chemical Engineering BS) - Undergraduate - 3 Credits,"{'CHE_1011': 42, 'ES_2001': 111, 'BME_2511': 3, 'ES_3001': 19, 'BME_2001': 3, 'BME_2610': 6, 'FP_3070': 2, 'FP_3080': 1, 'ECE_2010': 18, 'CE_4071': 1, 'BME_2811': 2, 'CE_3074': 1, 'ES_200X': 1, 'ME_4429': 1, 'BME_2210': 3, 'BME_4701': 1, 'BME_2502': 1, 'CE_3059': 10, 'ES_2501': 6, 'ES_2800': 2, 'BME_3811': 1, 'CE_3030': 2, 'ES_3004': 27, 'BME_4831': 1, 'ES_3003': 17, 'CE_4600': 2, 'ECE_2029': 1, 'CE_3070': 1}"
111,Chemical Engineering (BS),Natural Science Requirement (Chemical Engineering BS) - Undergraduate - 6 Credits,"{'CH_1040': 111, 'BB_2003': 5, 'BB_2550': 36, 'BB_2040': 13, 'BB_2950': 2, 'BB_2030': 11, 'BB_2903': 2, 'CH_2650': 1, 'CH_2640': 7, 'BB_2915': 2, 'CH_2360': 2, 'BB_2050': 19, 'CH_3410': 3, 'PH_2101': 5, 'GE_2341': 14, 'CH_2310': 19, 'CH_3550': 1, 'CH_4110': 2, 'CH_2330': 2, 'PH_2520': 1, 'BB_3101': 1, 'BB_2904': 1, 'BB_1025': 1, 'PH_2201': 1, 'BB_3102': 2, 'BB_2920': 10, 'CH_2320': 4, 'CH_3510': 4, 'BB_2902': 1, 'BB_3527': 1, 'PH_3206': 1, 'BB_3080': 1, 'BB_3140': 1}"
112,Chemical Engineering (BS),Other Engineering Science and Design Requirement (Chemical Engineering BS) - Undergraduate - 6 Credits,"{'ES_2001': 70, 'CHE_4063': 12, 'AE_2712': 1, 'CE_3060': 6, 'CE_4063': 2, 'ES_3001': 23, 'ME_4821': 1, 'CHE_3999': 1, 'CHE_3301': 32, 'ES_2800': 5, 'CHE_4402': 2, 'CS_2102': 2, 'ME_2820': 10, 'ME_3999': 2, 'ME_4875': 2, 'CHE_3722': 11, 'ES_2501': 13, 'ECE_2010': 12, 'BME_4814': 1, 'CHE_4405': 5, 'FP_3070': 5, 'BME_2001': 8, 'ME_4832': 3, 'CHE_1011': 42, 'ME_4813': 1, 'CHE_3702': 2, 'ME_4840': 1, 'ECE_2029': 2, 'CHE_4410': 2, 'CE_2002': 2, 'CE_3059': 6, 'FP_3080': 1, 'CHE_3501': 1, 'CE_3070': 1, 'BME_3811': 1, 'CE_3061': 1, 'CE_3025': 1, 'ME_4422': 2, 'CHE_3201': 1, 'BME_3813': 1, 'BME_2610': 4, 'OIE_2850': 1, 'OIE_3405': 2, 'BME_4831': 1, 'AE_2550': 2, 'CS_2119': 1, 'CS_2301': 1, 'ES_2502': 1, 'CHE_2999': 1, 'CHE_2011': 134, 'CHE_2012': 64, 'ES_3004': 3, 'CHE_2013': 6, 'ES_3003': 1, 'BME_2210': 1, 'BME_2511': 1}"
113,Chemical Engineering (BS),Other Math or Basic Science Requirement (Chemical Engineering BS) - Undergraduate - 9 Credits,"{'CH_1040': 65, 'MA_1024': 55, 'BB_1002': 4, 'MA_2071': 13, 'MA_2201': 1, 'MA_2251': 1, 'MA_1023': 101, 'GE_2341': 5, 'CH_2650': 1, 'CH_2320': 7, 'FY_1100': 36, 'MA_2611': 6, 'BB_2950': 2, 'BB_2550': 10, 'PH_2101': 2, 'MA_1033': 3, 'PH_1140': 1, 'CH_2640': 5, 'BB_1035': 7, 'BB_2050': 4, 'CH_3410': 1, 'MA_1022': 26, 'BB_2030': 1, 'CH_3530': 1, 'PH_2502': 1, 'CH_1030': 6, 'FY_1101': 3, 'CH_2310': 15, 'BB_2920': 5, 'BB_2902': 1, 'BB_2916': 1, 'BB_2040': 2, 'MA_1021': 16, 'CH_3510': 4, 'BB_1025': 3, 'BB_1045': 1, 'BB_2003': 1, 'MA_2431': 1, 'CH_1010': 115, 'CH_1020': 85, 'PH_1110': 12, 'PH_1111': 7, 'MA_1020': 8, 'CH_2330': 1, 'MA_2621': 1, 'ENV_1100': 6, 'AR_1100': 5, 'INTL_1100': 3, 'MA_2051': 2, 'PH_1120': 1, 'CS_1101': 1}"
114,Chemical Engineering (BS),Physics Requirement (Chemical Engineering BS) - Undergraduate - 6 Credits,"{'PH_1110': 222, 'PH_1120': 251, 'PH_1111': 33, 'PH_1121': 16, 'PH_1130': 1, 'PH_115X': 1, 'PH_2101': 3, 'PH_112X': 2, 'PH_111X': 2, 'PH_2510': 1}"
115,Chemical Engineering (BS),WPI Major Qualifying Project (Chemical Engineering BS) - Undergraduate - 9 or 12 Credits,"{'CHE_MQP': 455, 'ID_MQP': 22, 'CM_MQP': 98}"
116,Aerospace Engineering (BS),Aerospace Engineering Free Electives Requirement - Undergraduate - 9 Credits,"{'AS_1001': 10, 'AS_1002': 10, 'AS_1003': 9, 'AS_1004': 7, 'AS_2001': 5, 'AS_2002': 4, 'HI_2335': 1, 'PH_2540': 4, 'FIN_1250': 2, 'ME_1800': 11, 'FY_1101': 11, 'RBE_1001': 6, 'CS_1101': 6, 'DS_1010': 1, 'CS_1004': 26, 'PH_1130': 8, 'ECE_2010': 20, 'ES_1310': 34, 'FY_1100': 9, 'PH_1140': 1, 'PY_1731': 2, 'HI_2400': 1, 'HI_1350': 2, 'AR_140X': 1, 'EN_3231': 1, 'PE_2006': 3, 'PE_2011': 2, 'PE_2014': 1, 'ES_2503': 8, 'ES_3003': 2, 'AE_4717': 4, 'AE_4999': 1, 'ID_2050': 10, 'ES_3323': 2, 'PH_2201': 1, 'BUS_1020': 4, 'BUS_2060': 5, 'MU_2999': 2, 'PSY_2410': 1, 'BUS_2070': 1, 'ME_3902': 1, 'ES_2501': 5, 'AE_4719': 1, 'MU_2632': 1, 'ID_PQP': 25, 'PE_2004': 2, 'AR_2111': 2, 'GE_2341': 2, 'PSY_2504': 1, 'INTL_4100': 1, 'SP_3523': 1, 'BB_1001': 1, 'AE_4210': 1, 'ES_3001': 4, 'ECE_2305': 1, 'ECE_2019': 4, 'TH_2229': 1, 'TH_4225': 1, 'MA_1971': 1, 'CS_2119': 6, 'HI_3314': 1, 'AS_3002': 1, 'ME_2312': 1, 'HI_1313': 1, 'HI_2314': 1, 'HI_2315': 1, 'AE_4320': 1, 'PE_2009': 2, 'MA_2611': 4, 'CO_HC__H': 3, 'ES_3004': 2, 'CS_3431': 1, 'RBE_2001': 2, 'CS_2301': 4, 'ES_200X': 1, 'PE_2016': 2, 'ES_2502': 3, 'ES_150X': 1, 'ME_2300': 2, 'OIE_2850': 1, 'BUS_1010': 3, 'ML_1011': 1, 'ML_1012': 1, 'ML_1021': 1, 'MA_1801': 1, 'ML_1022': 2, 'ML_2011': 2, 'ML_2012': 2, 'ML_3021': 1, 'ML_3022': 1, 'AS_2003': 2, 'AS_2004': 2, 'AS_3001': 2, 'HU_3999': 1, 'PH_2520': 4, 'AR_1100': 1, 'ETR_2910': 1, 'ML_2021': 1, 'ML_2022': 1, 'ML_3011': 1, 'PE_2001': 1, 'AE_3713': 1, 'WR_3400': 1, 'MA_2431': 1, 'MU_3620': 1, 'PE_1206': 2, 'ME_1520': 1, 'AE_4771': 1, 'ID_130X': 1, 'EN_2234': 1, 'CS_2102': 5, 'BUS_2020': 1, 'CH_1030': 1, 'CH_1040': 1, 'MU_2721': 1, 'ECE_2029': 4, 'ME_4813': 1, 'CS_2303': 1, 'MA_2251': 2, 'HI_2320': 1, 'PH_2502': 1, 'ISE_1800': 1, 'EN_1221': 1, 'PY_2719': 1, 'AE_DR__D': 1, 'AE_3703': 1}"
117,Aerospace Engineering (BS),Aerospace Engineering Thermodynamics Requirement - Undergraduate - 3 Credits,"{'ES_3001': 81, 'PH_2101': 53, 'CH_3510': 1}"
118,Aerospace Engineering (BS),Astronautical Track - Aeronautical Engineering Requirement (Aerospace Engineering BS) - Undergraduate - 6 Credits,"{'AE_3711': 127, 'AE_4310': 14, 'AE_4723': 119, 'AE_3120': 6}"
119,Aerospace Engineering (BS),Astronautical Track - Astronautical Engineering Requirement (Aerospace Engineering BS) - Undergraduate - 36 Credits,"{'ES_2001': 95, 'AE_2712': 92, 'AE_3602': 93, 'AE_3410': 91, 'AE_3712': 95, 'AE_3310': 6, 'AE_4520': 18, 'AE_2320': 1, 'AE_4320': 7, 'AE_4410': 8, 'AE_4999': 7, 'AE_2310': 2, 'AE_2713': 94, 'AE_3713': 50, 'AE_4733': 85, 'AE_4719': 72, 'AE_4771': 77, 'AE_4713': 88, 'AE_4220': 17, 'AE_4712': 84, 'AE_2110': 1, 'AE_3999': 2, 'AE_3703': 35}"
120,Aerospace Engineering (BS),Astronautical Track - Experimentation Requirement (Aerospace Engineering BS) - Undergraduate - 3 Credits,"{'ME_3901': 74, 'ME_3902': 52}"
121,Aerospace Engineering (BS),Basic Science - Chemistry and Physics Requirement - Undergraduate - 12 Credits,"{'PH_1111': 46, 'PH_1121': 38, 'CH_1010': 105, 'PH_2201': 115, 'PH_1110': 66, 'PH_1120': 91, 'ES_2503': 18, 'CH_1020': 11, 'PH_2202': 1}"
122,Aerospace Engineering (BS),Capstone Requirement (Aerospace Engineering BS) - Undergraduate - 3 Credits,"{'AE_4520': 38, 'AE_4771': 57, 'AE_4510': 9, 'AE_4770': 22}"
123,Aerospace Engineering (BS),Mathematics Requirement - Undergraduate - 18 Credits,"{'MA_1023': 184, 'MA_1024': 224, 'MA_2071': 223, 'MA_1021': 41, 'MA_1022': 66, 'MA_2051': 223, 'PH_2550': 15}"
124,Aerospace Engineering (BS),Space Environments Requirement - Undergraduate - 3 Credits,"{'PH_2550': 51, 'AE_2550': 80}"
125,Aerospace Engineering (BS),WPI Major Qualifying Project (Aerospace Engineering BS) Requirement - Undergraduate - 9 or 12 Credits,"{'AE_MQP': 665, 'ID_MQP': 13}"
126,Actuarial Mathematics (BS),Actuarial Mathematics - Basic Science Requirement - Undergraduate - 6 Credits,"{'PH_2101': 1, 'PH_1120': 10, 'PH_1110': 9, 'PH_1140': 1, 'FY_1100': 1, 'GE_2341': 1, 'BB_1002': 2, 'BB_1045': 1, 'CH_1010': 5, 'PH_1111': 4, 'CH_1020': 4, 'PH_1121': 3, 'ES_1310': 1, 'BB_1001': 1, 'BB_1025': 1}"
127,Actuarial Mathematics (BS),Actuarial Mathematics - Business Requirement - Undergraduate - 12 Credits,"{'BUS_2070': 30, 'BUS_2060': 32, 'BUS_1010': 16, 'BUS_2020': 5, 'BUS_2080': 21, 'BUS_1020': 7, 'FIN_3300': 7, 'BUS_3010': 2, 'FIN_2260': 9, 'FIN_1250': 3, 'BUS_4999': 1, 'BUS_4030': 1}"
128,Actuarial Mathematics (BS),Actuarial Mathematics Core Requirement - Undergraduate - 12 Credits,"{'MA_3831': 34, 'MA_3631': 32, 'MA_3832': 35, 'MA_3257': 21, 'MA_4632': 1, 'MA_3457': 14}"
129,Actuarial Mathematics (BS),Actuarial Mathematics Free Electives Requirement - Undergraduate - 9 Credits,"{'FY_1100': 1, 'PH_1140': 1, 'ID_PQP': 8, 'MIS_3720': 1, 'DS_3010': 1, 'BUS_2080': 1, 'BUS_4030': 1, 'CS_2303': 2, 'IMGD_1002': 1, 'MA_2210': 1, 'CS_2223': 1, 'CS_3043': 1, 'ID_2050': 2, 'BUS_3020': 1, 'CS_2301': 1, 'MA_4892': 3, 'MA_4631': 1, 'MA_4999': 1, 'PE_1099': 1, 'MA_3213': 1, 'MA_2612': 2, 'DS_1010': 2, 'DS_2010': 1, 'MA_321X': 1, 'FY_1800': 1, 'MA_4214': 1, 'FY_1101': 1, 'PE_1009': 1, 'ENV_1100': 1}"
130,Actuarial Mathematics (BS),Actuarial Mathematics Requirement - Undergraduate - 12 Credits,"{'MA_2212': 34, 'MA_3212': 29, 'MA_3213': 30, 'MA_4213': 21, 'MA_4892': 18, 'MA_4214': 6, 'MA_4999': 1}"
131,Actuarial Mathematics (BS),Actuarial Mathematics Seminar Requirement - Undergraduate - 1 of 4 Courses,{'MA_4216': 35}
132,Actuarial Mathematics (BS),Actuarial Mathematics Seminar Requirement - Undergraduate - 2 of 4 Courses,{'MA_4216': 25}
133,Actuarial Mathematics (BS),Actuarial Mathematics Seminar Requirement - Undergraduate - 3 of 4 Courses,{'MA_4216': 20}
134,Actuarial Mathematics (BS),Actuarial Mathematics Seminar Requirement - Undergraduate - 4 of 4 Courses,{'MA_4216': 20}
